id,sku,name,sellingPrice,fullSize,thumbnail,active,published,type,parentId,colorVariantAttributes,sizeVariantAttributes,surchargeType,surchargeValue
aaa111hsv82heroicmushroom53originalmedium,aaa111hsv82heroicmushroom53originalmedium0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-original-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,original|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-original-thumbnail.jpg||Original,medium|||Medium,ABSOLUTE,10
aaa111hsv82heroicmushroom53originalsmall,aaa111hsv82heroicmushroom53originalsmall0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-original-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,original|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-original-thumbnail.jpg||Original,small|||Small,ABSOLUTE,0
aaa111hsv82heroicmushroom53originallarge,aaa111hsv82heroicmushroom53originallarge0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-original-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,original|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-original-thumbnail.jpg||Original,large|||Large,ABSOLUTE,20
aaa111hsv82heroicmushroom53invmedium,aaa111hsv82heroicmushroom53invmedium0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-inv-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-inv-thumbnail.jpg||Inverse,medium|||Medium,ABSOLUTE,10
aaa111hsv82heroicmushroom53invsmall,aaa111hsv82heroicmushroom53invsmall0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-inv-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-inv-thumbnail.jpg||Inverse,small|||Small,ABSOLUTE,0
aaa111hsv82heroicmushroom53invlarge,aaa111hsv82heroicmushroom53invlarge0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-inv-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-inv-thumbnail.jpg||Inverse,large|||Large,ABSOLUTE,20
aaa111hsv82heroicmushroom53wbmedium,aaa111hsv82heroicmushroom53wbmedium0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-wb-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-wb-thumbnail.jpg||White and black,medium|||Medium,ABSOLUTE,10
aaa111hsv82heroicmushroom53wbsmall,aaa111hsv82heroicmushroom53wbsmall0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-wb-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-wb-thumbnail.jpg||White and black,small|||Small,ABSOLUTE,0
aaa111hsv82heroicmushroom53wblarge,aaa111hsv82heroicmushroom53wblarge0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-wb-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-wb-thumbnail.jpg||White and black,large|||Large,ABSOLUTE,20
aaa111hsv82heroicmushroom53bwmedium,aaa111hsv82heroicmushroom53bwmedium0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-bw-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-bw-thumbnail.jpg||Black and white,medium|||Medium,ABSOLUTE,10
aaa111hsv82heroicmushroom53bwsmall,aaa111hsv82heroicmushroom53bwsmall0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-bw-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-bw-thumbnail.jpg||Black and white,small|||Small,ABSOLUTE,0
aaa111hsv82heroicmushroom53bwlarge,aaa111hsv82heroicmushroom53bwlarge0000,AAA111 HSV82 Heroic Mushroom 53,,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-bw-thumbnail.jpg,true,true,VARIANT,aaa111hsv82heroicmushroom53,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-HSV82-Heroic-Mushroom-53-bw-thumbnail.jpg||Black and white,large|||Large,ABSOLUTE,20
aaa111qwj07bombasticbirthday54,aaa111qwj07bombasticbirthday540000,AAA111 QWJ07 Bombastic Birthday 54,69,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-thumbnail.jpg,true,true,PARENT,,,,,
aaa111qwj07bombasticbirthday54originalmedium,aaa111qwj07bombasticbirthday54originalmedium0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-original-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,original|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-original-thumbnail.jpg||Original,medium|||Medium,ABSOLUTE,10
aaa111qwj07bombasticbirthday54originalsmall,aaa111qwj07bombasticbirthday54originalsmall0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-original-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,original|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-original-thumbnail.jpg||Original,small|||Small,ABSOLUTE,0
aaa111qwj07bombasticbirthday54originallarge,aaa111qwj07bombasticbirthday54originallarge0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-original-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,original|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-original-thumbnail.jpg||Original,large|||Large,ABSOLUTE,20
aaa111qwj07bombasticbirthday54invmedium,aaa111qwj07bombasticbirthday54invmedium0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-inv-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-inv-thumbnail.jpg||Inverse,medium|||Medium,ABSOLUTE,10
aaa111qwj07bombasticbirthday54invsmall,aaa111qwj07bombasticbirthday54invsmall0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-inv-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-inv-thumbnail.jpg||Inverse,small|||Small,ABSOLUTE,0
aaa111qwj07bombasticbirthday54invlarge,aaa111qwj07bombasticbirthday54invlarge0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-inv-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-inv-thumbnail.jpg||Inverse,large|||Large,ABSOLUTE,20
aaa111qwj07bombasticbirthday54wbmedium,aaa111qwj07bombasticbirthday54wbmedium0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-wb-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-wb-thumbnail.jpg||White and black,medium|||Medium,ABSOLUTE,10
aaa111qwj07bombasticbirthday54wbsmall,aaa111qwj07bombasticbirthday54wbsmall0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-wb-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-wb-thumbnail.jpg||White and black,small|||Small,ABSOLUTE,0
aaa111qwj07bombasticbirthday54wblarge,aaa111qwj07bombasticbirthday54wblarge0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-wb-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-wb-thumbnail.jpg||White and black,large|||Large,ABSOLUTE,20
aaa111qwj07bombasticbirthday54bwmedium,aaa111qwj07bombasticbirthday54bwmedium0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-bw-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-bw-thumbnail.jpg||Black and white,medium|||Medium,ABSOLUTE,10
aaa111qwj07bombasticbirthday54bwsmall,aaa111qwj07bombasticbirthday54bwsmall0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-bw-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-bw-thumbnail.jpg||Black and white,small|||Small,ABSOLUTE,0
aaa111qwj07bombasticbirthday54bwlarge,aaa111qwj07bombasticbirthday54bwlarge0000,AAA111 QWJ07 Bombastic Birthday 54,,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-bw-thumbnail.jpg,true,true,VARIANT,aaa111qwj07bombasticbirthday54,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-QWJ07-Bombastic-Birthday-54-bw-thumbnail.jpg||Black and white,large|||Large,ABSOLUTE,20
aaa111lrw46grandiloquentnailgun55,aaa111lrw46grandiloquentnailgun550000,AAA111 LRW46 Grandiloquent Nail Gun 55,71,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-thumbnail.jpg,true,true,PARENT,,,,,
aaa111lrw46grandiloquentnailgun55originalmedium,aaa111lrw46grandiloquentnailgun55originalmedium0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-original-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,original|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-original-thumbnail.jpg||Original,medium|||Medium,ABSOLUTE,10
aaa111lrw46grandiloquentnailgun55originalsmall,aaa111lrw46grandiloquentnailgun55originalsmall0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-original-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,original|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-original-thumbnail.jpg||Original,small|||Small,ABSOLUTE,0
aaa111lrw46grandiloquentnailgun55originallarge,aaa111lrw46grandiloquentnailgun55originallarge0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-original-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,original|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-original-thumbnail.jpg||Original,large|||Large,ABSOLUTE,20
aaa111lrw46grandiloquentnailgun55invmedium,aaa111lrw46grandiloquentnailgun55invmedium0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-inv-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-inv-thumbnail.jpg||Inverse,medium|||Medium,ABSOLUTE,10
aaa111lrw46grandiloquentnailgun55invsmall,aaa111lrw46grandiloquentnailgun55invsmall0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-inv-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-inv-thumbnail.jpg||Inverse,small|||Small,ABSOLUTE,0
aaa111lrw46grandiloquentnailgun55invlarge,aaa111lrw46grandiloquentnailgun55invlarge0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-inv-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-inv-thumbnail.jpg||Inverse,large|||Large,ABSOLUTE,20
aaa111lrw46grandiloquentnailgun55wbmedium,aaa111lrw46grandiloquentnailgun55wbmedium0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-wb-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-wb-thumbnail.jpg||White and black,medium|||Medium,ABSOLUTE,10
aaa111lrw46grandiloquentnailgun55wbsmall,aaa111lrw46grandiloquentnailgun55wbsmall0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-wb-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-wb-thumbnail.jpg||White and black,small|||Small,ABSOLUTE,0
aaa111lrw46grandiloquentnailgun55wblarge,aaa111lrw46grandiloquentnailgun55wblarge0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-wb-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-wb-thumbnail.jpg||White and black,large|||Large,ABSOLUTE,20
aaa111lrw46grandiloquentnailgun55bwmedium,aaa111lrw46grandiloquentnailgun55bwmedium0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-bw-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-bw-thumbnail.jpg||Black and white,medium|||Medium,ABSOLUTE,10
aaa111lrw46grandiloquentnailgun55bwsmall,aaa111lrw46grandiloquentnailgun55bwsmall0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-bw-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-bw-thumbnail.jpg||Black and white,small|||Small,ABSOLUTE,0
aaa111lrw46grandiloquentnailgun55bwlarge,aaa111lrw46grandiloquentnailgun55bwlarge0000,AAA111 LRW46 Grandiloquent Nail Gun 55,,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-bw-thumbnail.jpg,true,true,VARIANT,aaa111lrw46grandiloquentnailgun55,bw|https://dplekh-avatars-project.surge.sh/images/AAA111-LRW46-Grandiloquent-Nail-Gun-55-bw-thumbnail.jpg||Black and white,large|||Large,ABSOLUTE,20
aaa111fpo74extraordinarykeepsake56,aaa111fpo74extraordinarykeepsake560000,AAA111 FPO74 Extraordinary Keepsake 56,80,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-thumbnail.jpg,true,true,PARENT,,,,,
aaa111fpo74extraordinarykeepsake56originalmedium,aaa111fpo74extraordinarykeepsake56originalmedium0000,AAA111 FPO74 Extraordinary Keepsake 56,,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-original-thumbnail.jpg,true,true,VARIANT,aaa111fpo74extraordinarykeepsake56,original|https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-original-thumbnail.jpg||Original,medium|||Medium,ABSOLUTE,10
aaa111fpo74extraordinarykeepsake56originalsmall,aaa111fpo74extraordinarykeepsake56originalsmall0000,AAA111 FPO74 Extraordinary Keepsake 56,,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-original-thumbnail.jpg,true,true,VARIANT,aaa111fpo74extraordinarykeepsake56,original|https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-original-thumbnail.jpg||Original,small|||Small,ABSOLUTE,0
aaa111fpo74extraordinarykeepsake56originallarge,aaa111fpo74extraordinarykeepsake56originallarge0000,AAA111 FPO74 Extraordinary Keepsake 56,,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-original.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-original-thumbnail.jpg,true,true,VARIANT,aaa111fpo74extraordinarykeepsake56,original|https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-original-thumbnail.jpg||Original,large|||Large,ABSOLUTE,20
aaa111fpo74extraordinarykeepsake56invmedium,aaa111fpo74extraordinarykeepsake56invmedium0000,AAA111 FPO74 Extraordinary Keepsake 56,,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-inv-thumbnail.jpg,true,true,VARIANT,aaa111fpo74extraordinarykeepsake56,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-inv-thumbnail.jpg||Inverse,medium|||Medium,ABSOLUTE,10
aaa111fpo74extraordinarykeepsake56invsmall,aaa111fpo74extraordinarykeepsake56invsmall0000,AAA111 FPO74 Extraordinary Keepsake 56,,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-inv-thumbnail.jpg,true,true,VARIANT,aaa111fpo74extraordinarykeepsake56,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-inv-thumbnail.jpg||Inverse,small|||Small,ABSOLUTE,0
aaa111fpo74extraordinarykeepsake56invlarge,aaa111fpo74extraordinarykeepsake56invlarge0000,AAA111 FPO74 Extraordinary Keepsake 56,,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-inv-thumbnail.jpg,true,true,VARIANT,aaa111fpo74extraordinarykeepsake56,inv|https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-inv-thumbnail.jpg||Inverse,large|||Large,ABSOLUTE,20
aaa111fpo74extraordinarykeepsake56wbmedium,aaa111fpo74extraordinarykeepsake56wbmedium0000,AAA111 FPO74 Extraordinary Keepsake 56,,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-wb-thumbnail.jpg,true,true,VARIANT,aaa111fpo74extraordinarykeepsake56,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-wb-thumbnail.jpg||White and black,medium|||Medium,ABSOLUTE,10
aaa111fpo74extraordinarykeepsake56wbsmall,aaa111fpo74extraordinarykeepsake56wbsmall0000,AAA111 FPO74 Extraordinary Keepsake 56,,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-wb-thumbnail.jpg,true,true,VARIANT,aaa111fpo74extraordinarykeepsake56,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-wb-thumbnail.jpg||White and black,small|||Small,ABSOLUTE,0
aaa111fpo74extraordinarykeepsake56wblarge,aaa111fpo74extraordinarykeepsake56wblarge0000,AAA111 FPO74 Extraordinary Keepsake 56,,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-wb-thumbnail.jpg,true,true,VARIANT,aaa111fpo74extraordinarykeepsake56,wb|https://dplekh-avatars-project.surge.sh/images/AAA111-FPO74-Extraordinary-Keepsake-56-wb-thumbnail.jpg||White and black,large|||Large,ABSOLUTE,20
