id,sku,name,sellingPrice,fullSize,thumbnail,active,published,type,parentId,variantAttributes,variantAttributes,surchargeType,surchargeValue
aa12gtr71loftydirector39wblarge,aa12gtr71loftydirector39wblarge0000,AA12 GTR71 Lofty Director 39,,https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-wb-thumbnail.jpg,true,true,VARIANT,aa12gtr71loftydirector39,wb|https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-wb-thumbnail.jpg||White and black,large|||Large,PERCENTAGE,10
aa12gtr71loftydirector39bwmedium,aa12gtr71loftydirector39bwmedium0000,AA12 GTR71 Lofty Director 39,,https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-bw-thumbnail.jpg,true,true,VARIANT,aa12gtr71loftydirector39,bw|https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-bw-thumbnail.jpg||Black and white,medium|||Medium,PERCENTAGE,0
aa12gtr71loftydirector39bwsmall,aa12gtr71loftydirector39bwsmall0000,AA12 GTR71 Lofty Director 39,,https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-bw-thumbnail.jpg,true,true,VARIANT,aa12gtr71loftydirector39,bw|https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-bw-thumbnail.jpg||Black and white,small|||Small,PERCENTAGE,-10
aa12gtr71loftydirector39bwlarge,aa12gtr71loftydirector39bwlarge0000,AA12 GTR71 Lofty Director 39,,https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-bw-thumbnail.jpg,true,true,VARIANT,aa12gtr71loftydirector39,bw|https://dplekh-avatars-project.surge.sh/images/AA12-GTR71-Lofty-Director-39-bw-thumbnail.jpg||Black and white,large|||Large,PERCENTAGE,10
aa12vay60extraordinaryevidence40,aa12vay60extraordinaryevidence400000,AA12 VAY60 Extraordinary Evidence 40,84,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-thumbnail.jpg,true,true,PARENT,,,,,
aa12vay60extraordinaryevidence40originalmedium,aa12vay60extraordinaryevidence40originalmedium0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-original-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,original|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-original-thumbnail.jpg||Original,medium|||Medium,PERCENTAGE,0
aa12vay60extraordinaryevidence40originalsmall,aa12vay60extraordinaryevidence40originalsmall0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-original-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,original|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-original-thumbnail.jpg||Original,small|||Small,PERCENTAGE,-10
aa12vay60extraordinaryevidence40originallarge,aa12vay60extraordinaryevidence40originallarge0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-original-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,original|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-original-thumbnail.jpg||Original,large|||Large,PERCENTAGE,10
aa12vay60extraordinaryevidence40invmedium,aa12vay60extraordinaryevidence40invmedium0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-inv-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,inv|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-inv-thumbnail.jpg||Inverse,medium|||Medium,PERCENTAGE,0
aa12vay60extraordinaryevidence40invsmall,aa12vay60extraordinaryevidence40invsmall0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-inv-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,inv|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-inv-thumbnail.jpg||Inverse,small|||Small,PERCENTAGE,-10
aa12vay60extraordinaryevidence40invlarge,aa12vay60extraordinaryevidence40invlarge0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-inv-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,inv|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-inv-thumbnail.jpg||Inverse,large|||Large,PERCENTAGE,10
aa12vay60extraordinaryevidence40wbmedium,aa12vay60extraordinaryevidence40wbmedium0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-wb-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,wb|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-wb-thumbnail.jpg||White and black,medium|||Medium,PERCENTAGE,0
aa12vay60extraordinaryevidence40wbsmall,aa12vay60extraordinaryevidence40wbsmall0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-wb-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,wb|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-wb-thumbnail.jpg||White and black,small|||Small,PERCENTAGE,-10
aa12vay60extraordinaryevidence40wblarge,aa12vay60extraordinaryevidence40wblarge0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-wb-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,wb|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-wb-thumbnail.jpg||White and black,large|||Large,PERCENTAGE,10
aa12vay60extraordinaryevidence40bwmedium,aa12vay60extraordinaryevidence40bwmedium0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-bw-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,bw|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-bw-thumbnail.jpg||Black and white,medium|||Medium,PERCENTAGE,0
aa12vay60extraordinaryevidence40bwsmall,aa12vay60extraordinaryevidence40bwsmall0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-bw-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,bw|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-bw-thumbnail.jpg||Black and white,small|||Small,PERCENTAGE,-10
aa12vay60extraordinaryevidence40bwlarge,aa12vay60extraordinaryevidence40bwlarge0000,AA12 VAY60 Extraordinary Evidence 40,,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-bw-thumbnail.jpg,true,true,VARIANT,aa12vay60extraordinaryevidence40,bw|https://dplekh-avatars-project.surge.sh/images/AA12-VAY60-Extraordinary-Evidence-40-bw-thumbnail.jpg||Black and white,large|||Large,PERCENTAGE,10
aa12gau02homericevidence41,aa12gau02homericevidence410000,AA12 GAU02 Homeric Evidence 41,74,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-thumbnail.jpg,true,true,PARENT,,,,,
aa12gau02homericevidence41originalmedium,aa12gau02homericevidence41originalmedium0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-original-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,original|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-original-thumbnail.jpg||Original,medium|||Medium,PERCENTAGE,0
aa12gau02homericevidence41originalsmall,aa12gau02homericevidence41originalsmall0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-original-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,original|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-original-thumbnail.jpg||Original,small|||Small,PERCENTAGE,-10
aa12gau02homericevidence41originallarge,aa12gau02homericevidence41originallarge0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-original-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,original|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-original-thumbnail.jpg||Original,large|||Large,PERCENTAGE,10
aa12gau02homericevidence41invmedium,aa12gau02homericevidence41invmedium0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-inv-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,inv|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-inv-thumbnail.jpg||Inverse,medium|||Medium,PERCENTAGE,0
aa12gau02homericevidence41invsmall,aa12gau02homericevidence41invsmall0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-inv-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,inv|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-inv-thumbnail.jpg||Inverse,small|||Small,PERCENTAGE,-10
aa12gau02homericevidence41invlarge,aa12gau02homericevidence41invlarge0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-inv-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,inv|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-inv-thumbnail.jpg||Inverse,large|||Large,PERCENTAGE,10
aa12gau02homericevidence41wbmedium,aa12gau02homericevidence41wbmedium0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-wb-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,wb|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-wb-thumbnail.jpg||White and black,medium|||Medium,PERCENTAGE,0
aa12gau02homericevidence41wbsmall,aa12gau02homericevidence41wbsmall0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-wb-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,wb|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-wb-thumbnail.jpg||White and black,small|||Small,PERCENTAGE,-10
aa12gau02homericevidence41wblarge,aa12gau02homericevidence41wblarge0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-wb-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,wb|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-wb-thumbnail.jpg||White and black,large|||Large,PERCENTAGE,10
aa12gau02homericevidence41bwmedium,aa12gau02homericevidence41bwmedium0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-bw-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,bw|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-bw-thumbnail.jpg||Black and white,medium|||Medium,PERCENTAGE,0
aa12gau02homericevidence41bwsmall,aa12gau02homericevidence41bwsmall0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-bw-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,bw|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-bw-thumbnail.jpg||Black and white,small|||Small,PERCENTAGE,-10
aa12gau02homericevidence41bwlarge,aa12gau02homericevidence41bwlarge0000,AA12 GAU02 Homeric Evidence 41,,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-bw-thumbnail.jpg,true,true,VARIANT,aa12gau02homericevidence41,bw|https://dplekh-avatars-project.surge.sh/images/AA12-GAU02-Homeric-Evidence-41-bw-thumbnail.jpg||Black and white,large|||Large,PERCENTAGE,10
aa12pup44extravagantwashroom42,aa12pup44extravagantwashroom420000,AA12 PUP44 Extravagant Washroom 42,77,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-thumbnail.jpg,true,true,PARENT,,,,,
aa12pup44extravagantwashroom42originalmedium,aa12pup44extravagantwashroom42originalmedium0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-original-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,original|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-original-thumbnail.jpg||Original,medium|||Medium,PERCENTAGE,0
aa12pup44extravagantwashroom42originalsmall,aa12pup44extravagantwashroom42originalsmall0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-original-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,original|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-original-thumbnail.jpg||Original,small|||Small,PERCENTAGE,-10
aa12pup44extravagantwashroom42originallarge,aa12pup44extravagantwashroom42originallarge0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-original-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,original|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-original-thumbnail.jpg||Original,large|||Large,PERCENTAGE,10
aa12pup44extravagantwashroom42invmedium,aa12pup44extravagantwashroom42invmedium0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-inv-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,inv|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-inv-thumbnail.jpg||Inverse,medium|||Medium,PERCENTAGE,0
aa12pup44extravagantwashroom42invsmall,aa12pup44extravagantwashroom42invsmall0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-inv-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,inv|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-inv-thumbnail.jpg||Inverse,small|||Small,PERCENTAGE,-10
aa12pup44extravagantwashroom42invlarge,aa12pup44extravagantwashroom42invlarge0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-inv-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,inv|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-inv-thumbnail.jpg||Inverse,large|||Large,PERCENTAGE,10
aa12pup44extravagantwashroom42wbmedium,aa12pup44extravagantwashroom42wbmedium0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-wb-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,wb|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-wb-thumbnail.jpg||White and black,medium|||Medium,PERCENTAGE,0
aa12pup44extravagantwashroom42wbsmall,aa12pup44extravagantwashroom42wbsmall0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-wb-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,wb|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-wb-thumbnail.jpg||White and black,small|||Small,PERCENTAGE,-10
aa12pup44extravagantwashroom42wblarge,aa12pup44extravagantwashroom42wblarge0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-wb-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,wb|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-wb-thumbnail.jpg||White and black,large|||Large,PERCENTAGE,10
aa12pup44extravagantwashroom42bwmedium,aa12pup44extravagantwashroom42bwmedium0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-bw-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,bw|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-bw-thumbnail.jpg||Black and white,medium|||Medium,PERCENTAGE,0
aa12pup44extravagantwashroom42bwsmall,aa12pup44extravagantwashroom42bwsmall0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-bw-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,bw|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-bw-thumbnail.jpg||Black and white,small|||Small,PERCENTAGE,-10
aa12pup44extravagantwashroom42bwlarge,aa12pup44extravagantwashroom42bwlarge0000,AA12 PUP44 Extravagant Washroom 42,,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-bw.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-bw-thumbnail.jpg,true,true,VARIANT,aa12pup44extravagantwashroom42,bw|https://dplekh-avatars-project.surge.sh/images/AA12-PUP44-Extravagant-Washroom-42-bw-thumbnail.jpg||Black and white,large|||Large,PERCENTAGE,10
aa12bpo17extraordinarygangster43,aa12bpo17extraordinarygangster430000,AA12 BPO17 Extraordinary Gangster 43,55,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-thumbnail.jpg,true,true,PARENT,,,,,
aa12bpo17extraordinarygangster43originalmedium,aa12bpo17extraordinarygangster43originalmedium0000,AA12 BPO17 Extraordinary Gangster 43,,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-original-thumbnail.jpg,true,true,VARIANT,aa12bpo17extraordinarygangster43,original|https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-original-thumbnail.jpg||Original,medium|||Medium,PERCENTAGE,0
aa12bpo17extraordinarygangster43originalsmall,aa12bpo17extraordinarygangster43originalsmall0000,AA12 BPO17 Extraordinary Gangster 43,,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-original-thumbnail.jpg,true,true,VARIANT,aa12bpo17extraordinarygangster43,original|https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-original-thumbnail.jpg||Original,small|||Small,PERCENTAGE,-10
aa12bpo17extraordinarygangster43originallarge,aa12bpo17extraordinarygangster43originallarge0000,AA12 BPO17 Extraordinary Gangster 43,,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-original.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-original-thumbnail.jpg,true,true,VARIANT,aa12bpo17extraordinarygangster43,original|https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-original-thumbnail.jpg||Original,large|||Large,PERCENTAGE,10
aa12bpo17extraordinarygangster43invmedium,aa12bpo17extraordinarygangster43invmedium0000,AA12 BPO17 Extraordinary Gangster 43,,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-inv-thumbnail.jpg,true,true,VARIANT,aa12bpo17extraordinarygangster43,inv|https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-inv-thumbnail.jpg||Inverse,medium|||Medium,PERCENTAGE,0
aa12bpo17extraordinarygangster43invsmall,aa12bpo17extraordinarygangster43invsmall0000,AA12 BPO17 Extraordinary Gangster 43,,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-inv-thumbnail.jpg,true,true,VARIANT,aa12bpo17extraordinarygangster43,inv|https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-inv-thumbnail.jpg||Inverse,small|||Small,PERCENTAGE,-10
aa12bpo17extraordinarygangster43invlarge,aa12bpo17extraordinarygangster43invlarge0000,AA12 BPO17 Extraordinary Gangster 43,,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-inv.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-inv-thumbnail.jpg,true,true,VARIANT,aa12bpo17extraordinarygangster43,inv|https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-inv-thumbnail.jpg||Inverse,large|||Large,PERCENTAGE,10
aa12bpo17extraordinarygangster43wbmedium,aa12bpo17extraordinarygangster43wbmedium0000,AA12 BPO17 Extraordinary Gangster 43,,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-wb-thumbnail.jpg,true,true,VARIANT,aa12bpo17extraordinarygangster43,wb|https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-wb-thumbnail.jpg||White and black,medium|||Medium,PERCENTAGE,0
aa12bpo17extraordinarygangster43wbsmall,aa12bpo17extraordinarygangster43wbsmall0000,AA12 BPO17 Extraordinary Gangster 43,,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-wb.jpg,https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-wb-thumbnail.jpg,true,true,VARIANT,aa12bpo17extraordinarygangster43,wb|https://dplekh-avatars-project.surge.sh/images/AA12-BPO17-Extraordinary-Gangster-43-wb-thumbnail.jpg||White and black,small|||Small,PERCENTAGE,-10
